Command,PID,User,FD,Type,Device,Size/Off,Node,Name
com.noshufou.android.su,1033,u0_a38,50,,,,,/data/data/com.noshufou.android.su/databases/webview.db
com.noshufou.android.su,1033,u0_a38,51,,,,,/dev/kgsl-3d0
com.noshufou.android.su,1033,u0_a38,52,,,,,pipe:[7897]
com.noshufou.android.su,1033,u0_a38,53,,,,,pipe:[7897]
com.noshufou.android.su,1033,u0_a38,54,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,55,,,,,/dev/urandom
com.noshufou.android.su,1033,u0_a38,56,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,57,,,,,socket:[7898]
com.noshufou.android.su,1033,u0_a38,58,,,,,socket:[7899]
com.noshufou.android.su,1033,u0_a38,59,,,,,pipe:[7900]
com.noshufou.android.su,1033,u0_a38,60,,,,,pipe:[7900]
com.noshufou.android.su,1033,u0_a38,61,,,,,socket:[7901]
com.noshufou.android.su,1033,u0_a38,62,,,,,pipe:[10582]
com.noshufou.android.su,1033,u0_a38,63,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,64,,,,,/dev/kgsl-2d0
com.noshufou.android.su,1033,u0_a38,65,,,,,/dev/kgsl-2d1
com.noshufou.android.su,1033,u0_a38,66,,,,,/dev/log/main
com.noshufou.android.su,1033,u0_a38,67,,,,,/dev/log/radio
com.noshufou.android.su,1033,u0_a38,68,,,,,/dev/log/events
com.noshufou.android.su,1033,u0_a38,69,,,,,/dev/log/system
com.noshufou.android.su,1033,u0_a38,70,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,71,,,,,socket:[7907]
com.noshufou.android.su,1033,u0_a38,72,,,,,socket:[7908]
com.noshufou.android.su,1033,u0_a38,73,,,,,pipe:[7909]
com.noshufou.android.su,1033,u0_a38,74,,,,,pipe:[7909]
com.noshufou.android.su,1033,u0_a38,75,,,,,pipe:[10665]
com.noshufou.android.su,1033,u0_a38,76,,,,,pipe:[10665]
com.noshufou.android.su,1033,u0_a38,77,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,78,,,,,pipe:[15486]
com.noshufou.android.su,1033,u0_a38,79,,,,,pipe:[15486]
com.noshufou.android.su,1033,u0_a38,80,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,mem,,b3:1d,0,8196,/system/bin/app_process
com.noshufou.android.su,1033,u0_a38,mem,,b3:1d,8192,8196,/system/bin/app_process
com.cyanogenmod.filemanager,1089,u0_a5,exe,,,,,/system/bin/app_process
com.cyanogenmod.filemanager,1089,u0_a5,0,,,,,/dev/null
com.cyanogenmod.filemanager,1089,u0_a5,1,,,,,/dev/null
com.cyanogenmod.filemanager,1089,u0_a5,2,,,,,/dev/null
com.cyanogenmod.filemanager,1089,u0_a5,3,,,,,/dev/log/main
com.cyanogenmod.filemanager,1089,u0_a5,4,,,,,/dev/log/radio
com.cyanogenmod.filemanager,1089,u0_a5,5,,,,,/dev/log/events
com.cyanogenmod.filemanager,1089,u0_a5,6,,,,,/dev/log/system
com.cyanogenmod.filemanager,1089,u0_a5,7,,,,,/system/framework/core.jar
com.cyanogenmod.filemanager,1089,u0_a5,8,,,,,/system/framework/core-junit.jar
com.cyanogenmod.filemanager,1089,u0_a5,9,,,,,/dev/__properties__ (deleted)
com.cyanogenmod.filemanager,1089,u0_a5,10,,,,,/dev/binder
com.cyanogenmod.filemanager,1089,u0_a5,11,,,,,/system/framework/bouncycastle.jar
com.cyanogenmod.filemanager,1089,u0_a5,12,,,,,/system/framework/ext.jar
com.cyanogenmod.filemanager,1089,u0_a5,13,,,,,/system/framework/framework.jar
com.cyanogenmod.filemanager,1089,u0_a5,14,,,,,/system/framework/framework2.jar
com.cyanogenmod.filemanager,1089,u0_a5,15,,,,,/system/framework/android.policy.jar
com.cyanogenmod.filemanager,1089,u0_a5,16,,,,,/system/framework/services.jar
com.cyanogenmod.filemanager,1089,u0_a5,17,,,,,/system/framework/apache-xml.jar
com.cyanogenmod.filemanager,1089,u0_a5,18,,,,,/system/framework/framework.jar
com.cyanogenmod.filemanager,1089,u0_a5,19,,,,,/system/framework/framework-res.apk
com.cyanogenmod.filemanager,1089,u0_a5,20,,,,,/system/etc/system_fonts.xml
com.cyanogenmod.filemanager,1089,u0_a5,21,,,,,/system/etc/fallback_fonts.xml
com.cyanogenmod.filemanager,1089,u0_a5,22,,,,,/system/framework/core.jar
com.cyanogenmod.filemanager,1089,u0_a5,23,,,,,/dev/urandom
com.cyanogenmod.filemanager,1089,u0_a5,24,,,,,pipe:[7840]
com.cyanogenmod.filemanager,1089,u0_a5,25,,,,,/dev/cpuctl/apps/tasks
com.cyanogenmod.filemanager,1089,u0_a5,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.cyanogenmod.filemanager,1089,u0_a5,27,,,,,socket:[7834]
com.cyanogenmod.filemanager,1089,u0_a5,28,,,,,pipe:[7835]
com.cyanogenmod.filemanager,1089,u0_a5,29,,,,,pipe:[7835]
com.cyanogenmod.filemanager,1089,u0_a5,30,,,,,pipe:[7840]
com.cyanogenmod.filemanager,1089,u0_a5,31,,,,,anon_inode:[eventpoll]
com.cyanogenmod.filemanager,1089,u0_a5,32,,,,,/dev/ashmem
com.cyanogenmod.filemanager,1089,u0_a5,33,,,,,/dev/ashmem
com.cyanogenmod.filemanager,1089,u0_a5,34,,,,,/system/app/CMFileManager.apk
com.cyanogenmod.filemanager,1089,u0_a5,35,,,,,/system/app/CMFileManager.apk
com.cyanogenmod.filemanager,1089,u0_a5,36,,,,,/system/app/CMFileManager.apk
com.cyanogenmod.filemanager,1089,u0_a5,39,,,,,/dev/kgsl-3d0
com.cyanogenmod.filemanager,1089,u0_a5,42,,,,,socket:[7859]
com.cyanogenmod.filemanager,1089,u0_a5,45,,,,,/dev/kgsl-2d0
com.cyanogenmod.filemanager,1089,u0_a5,46,,,,,/dev/kgsl-2d1
com.cyanogenmod.filemanager,1089,u0_a5,47,,,,,/dev/log/main
com.cyanogenmod.filemanager,1089,u0_a5,48,,,,,/dev/log/radio
com.cyanogenmod.filemanager,1089,u0_a5,49,,,,,/dev/log/events
com.cyanogenmod.filemanager,1089,u0_a5,50,,,,,/dev/log/system
com.cyanogenmod.filemanager,1089,u0_a5,mem,,b3:1d,0,8196,/system/bin/app_process
com.cyanogenmod.filemanager,1089,u0_a5,mem,,b3:1d,8192,8196,/system/bin/app_process
wpa_supplicant,1511,wifi,exe,,,,,/system/bin/wpa_supplicant
wpa_supplicant,1511,wifi,0,,,,,/dev/null
wpa_supplicant,1511,wifi,1,,,,,/dev/null
wpa_supplicant,1511,wifi,2,,,,,/dev/null
wpa_supplicant,1511,wifi,3,,,,,socket:[13867]
wpa_supplicant,1511,wifi,4,,,,,socket:[13683]
wpa_supplicant,1511,wifi,5,,,,,socket:[13684]
wpa_supplicant,1511,wifi,6,,,,,socket:[13685]
wpa_supplicant,1511,wifi,7,,,,,socket:[13686]
wpa_supplicant,1511,wifi,8,,,,,/dev/log/main
wpa_supplicant,1511,wifi,9,,,,,/dev/__properties__ (deleted)
wpa_supplicant,1511,wifi,10,,,,,socket:[13679]
wpa_supplicant,1511,wifi,11,,,,,/dev/log/radio
wpa_supplicant,1511,wifi,12,,,,,/dev/log/events
wpa_supplicant,1511,wifi,13,,,,,/dev/log/system
wpa_supplicant,1511,wifi,15,,,,,socket:[13690]
wpa_supplicant,1511,wifi,16,,,,,socket:[13691]
wpa_supplicant,1511,wifi,mem,,b3:1d,0,8316,/system/bin/wpa_supplicant
wpa_supplicant,1511,wifi,mem,,b3:1d,581632,8316,/system/bin/wpa_supplicant
wpa_supplicant,1511,wifi,mem,,00:0a,0,4406,/dev/__properties__
dhcpcd,1546,dhcp,exe,,,,,/system/bin/dhcpcd
dhcpcd,1546,dhcp,0,,,,,/dev/null
dhcpcd,1546,dhcp,1,,,,,/dev/null
dhcpcd,1546,dhcp,2,,,,,/dev/null
dhcpcd,1546,dhcp,3,,,,,socket:[13894]
dhcpcd,1546,dhcp,4,,,,,/data/misc/dhcp/dhcpcd-wlan0.pid
dhcpcd,1546,dhcp,5,,,,,pipe:[13899]
dhcpcd,1546,dhcp,6,,,,,pipe:[13899]
dhcpcd,1546,dhcp,7,,,,,socket:[13900]
dhcpcd,1546,dhcp,8,,,,,socket:[13901]
dhcpcd,1546,dhcp,mem,,b3:1d,0,8219,/system/bin/dhcpcd
dhcpcd,1546,dhcp,mem,,b3:1d,53248,8219,/system/bin/dhcpcd
com.android.browser,1644,u0_a4,exe,,,,,/system/bin/app_process
com.android.browser,1644,u0_a4,0,,,,,/dev/null
com.android.browser,1644,u0_a4,1,,,,,/dev/null
com.android.browser,1644,u0_a4,2,,,,,/dev/null
com.android.browser,1644,u0_a4,3,,,,,/dev/log/main
com.android.browser,1644,u0_a4,4,,,,,/dev/log/radio
com.android.browser,1644,u0_a4,5,,,,,/dev/log/events
com.android.browser,1644,u0_a4,6,,,,,/dev/log/system
com.android.browser,1644,u0_a4,7,,,,,/system/framework/core.jar
com.android.browser,1644,u0_a4,8,,,,,/system/framework/core-junit.jar
com.android.browser,1644,u0_a4,9,,,,,/dev/__properties__ (deleted)
com.android.browser,1644,u0_a4,10,,,,,/dev/binder
com.android.browser,1644,u0_a4,11,,,,,/system/framework/bouncycastle.jar
com.android.browser,1644,u0_a4,12,,,,,/system/framework/ext.jar
com.android.browser,1644,u0_a4,13,,,,,/system/framework/framework.jar
com.android.browser,1644,u0_a4,14,,,,,/system/framework/framework2.jar
com.android.browser,1644,u0_a4,15,,,,,/system/framework/android.policy.jar
com.android.browser,1644,u0_a4,16,,,,,/system/framework/services.jar
com.android.browser,1644,u0_a4,17,,,,,/system/framework/apache-xml.jar
com.android.browser,1644,u0_a4,18,,,,,/system/framework/framework.jar
com.android.browser,1644,u0_a4,19,,,,,/system/framework/framework-res.apk
com.android.browser,1644,u0_a4,20,,,,,/system/etc/system_fonts.xml
com.android.browser,1644,u0_a4,21,,,,,/system/etc/fallback_fonts.xml
com.android.browser,1644,u0_a4,22,,,,,/system/framework/core.jar
com.android.browser,1644,u0_a4,23,,,,,/dev/urandom
com.android.browser,1644,u0_a4,24,,,,,pipe:[14213]
com.android.browser,1644,u0_a4,25,,,,,/dev/cpuctl/apps/tasks
com.android.browser,1644,u0_a4,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.browser,1644,u0_a4,27,,,,,socket:[14207]
com.android.browser,1644,u0_a4,28,,,,,pipe:[14208]
com.android.browser,1644,u0_a4,29,,,,,pipe:[14208]
com.android.browser,1644,u0_a4,30,,,,,pipe:[14213]
com.android.browser,1644,u0_a4,31,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,32,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,33,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,34,,,,,/system/app/Browser.apk
com.android.browser,1644,u0_a4,35,,,,,/system/app/Browser.apk
com.android.browser,1644,u0_a4,36,,,,,/system/app/Browser.apk
com.android.browser,1644,u0_a4,37,,,,,pipe:[14229]
com.android.browser,1644,u0_a4,38,,,,,pipe:[14229]
com.android.browser,1644,u0_a4,39,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,40,,,,,/dev/log/main
com.android.browser,1644,u0_a4,41,,,,,pipe:[14230]
com.android.browser,1644,u0_a4,42,,,,,pipe:[14230]
com.android.browser,1644,u0_a4,43,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,44,,,,,pipe:[14233]
com.android.browser,1644,u0_a4,45,,,,,pipe:[14233]
com.android.browser,1644,u0_a4,46,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,47,,,,,/dev/log/radio
com.android.browser,1644,u0_a4,48,,,,,/dev/log/events
com.android.browser,1644,u0_a4,49,,,,,/dev/log/system
com.android.browser,1644,u0_a4,50,,,,,/data/data/com.android.browser/databases/webview.db
com.android.browser,1644,u0_a4,51,,,,,pipe:[14234]
com.android.browser,1644,u0_a4,52,,,,,pipe:[14234]
com.android.browser,1644,u0_a4,53,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,54,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,55,,,,,socket:[14235]
com.android.browser,1644,u0_a4,56,,,,,socket:[14236]
com.android.browser,1644,u0_a4,57,,,,,pipe:[14237]
com.android.browser,1644,u0_a4,58,,,,,pipe:[14237]
com.android.browser,1644,u0_a4,59,,,,,socket:[14238]
com.android.browser,1644,u0_a4,60,,,,,/data/data/com.android.browser/databases/browser2.db
com.android.browser,1644,u0_a4,61,,,,,/dev/urandom
com.android.browser,1644,u0_a4,62,,,,,/data/data/com.android.browser/databases/browser2.db-wal
com.android.browser,1644,u0_a4,63,,,,,socket:[14239]
com.android.browser,1644,u0_a4,64,,,,,socket:[14242]
com.android.browser,1644,u0_a4,65,,,,,/data/data/com.android.browser/databases/browser2.db-shm
com.android.browser,1644,u0_a4,66,,,,,/data/data/com.android.browser/app_appcache/ApplicationCache.db
com.android.browser,1644,u0_a4,67,,,,,/data/data/com.android.browser/app_icons/WebpageIcons.db
com.android.browser,1644,u0_a4,68,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,69,,,,,socket:[14243]
com.android.browser,1644,u0_a4,70,,,,,socket:[14244]
com.android.browser,1644,u0_a4,71,,,,,pipe:[14245]
com.android.browser,1644,u0_a4,72,,,,,pipe:[14245]
com.android.browser,1644,u0_a4,73,,,,,/data/data/com.android.browser/databases/webviewCookiesChromium.db
com.android.browser,1644,u0_a4,74,,,,,/dev/kgsl-3d0
com.android.browser,1644,u0_a4,75,,,,,/dev/kgsl-2d0
com.android.browser,1644,u0_a4,76,,,,,/dev/kgsl-2d1
com.android.browser,1644,u0_a4,77,,,,,/dev/log/main
com.android.browser,1644,u0_a4,78,,,,,/dev/log/radio
com.android.browser,1644,u0_a4,79,,,,,/dev/log/events
com.android.browser,1644,u0_a4,80,,,,,/dev/log/system
com.android.browser,1644,u0_a4,81,,,,,/data/data/com.android.browser/cache/webviewCacheChromium/index
com.android.browser,1644,u0_a4,82,,,,,/data/data/com.android.browser/cache/webviewCacheChromium/data_0
com.android.browser,1644,u0_a4,83,,,,,/data/data/com.android.browser/cache/webviewCacheChromium/data_1
com.android.browser,1644,u0_a4,84,,,,,/data/data/com.android.browser/databases/db.sql
com.android.browser,1644,u0_a4,85,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,87,,,,,/data/data/com.android.browser/cache/webviewCacheChromium/data_2
com.android.browser,1644,u0_a4,88,,,,,/data/data/com.android.browser/cache/webviewCacheChromium/data_3
com.android.browser,1644,u0_a4,90,,,,,/data/data/com.android.browser/app_databases/localstorage/http_googleads.g.doubleclick.net_0.localstorage
com.android.browser,1644,u0_a4,91,,,,,socket:[14247]
com.android.browser,1644,u0_a4,92,,,,,socket:[14248]
com.android.browser,1644,u0_a4,93,,,,,pipe:[14249]
com.android.browser,1644,u0_a4,94,,,,,pipe:[14249]
com.android.browser,1644,u0_a4,96,,,,,/data/data/com.android.browser/databases/browser2.db
com.android.browser,1644,u0_a4,97,,,,,/data/data/com.android.browser/databases/browser2.db-wal
com.android.browser,1644,u0_a4,98,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,99,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,106,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,107,,,,,/data/data/com.android.browser/app_databases/localstorage/https_www.google.com_0.localstorage
com.android.browser,1644,u0_a4,108,,,,,pipe:[14286]
com.android.browser,1644,u0_a4,109,,,,,pipe:[14286]
com.android.browser,1644,u0_a4,110,,,,,anon_inode:[eventpoll]
com.android.browser,1644,u0_a4,111,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,112,,,,,/system/app/QuickSearchBox.apk
com.android.browser,1644,u0_a4,115,,,,,/data/data/com.android.browser/app_databases/localstorage/http_www.cnn.com_0.localstorage
com.android.browser,1644,u0_a4,128,,,,,/dev/ashmem
com.android.browser,1644,u0_a4,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.browser,1644,u0_a4,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.quicksearchbox,1687,u0_a34,exe,,,,,/system/bin/app_process
com.android.quicksearchbox,1687,u0_a34,0,,,,,/dev/null
com.android.quicksearchbox,1687,u0_a34,1,,,,,/dev/null
com.android.quicksearchbox,1687,u0_a34,2,,,,,/dev/null
com.android.quicksearchbox,1687,u0_a34,3,,,,,/dev/log/main
com.android.quicksearchbox,1687,u0_a34,4,,,,,/dev/log/radio
com.android.quicksearchbox,1687,u0_a34,5,,,,,/dev/log/events
com.android.quicksearchbox,1687,u0_a34,6,,,,,/dev/log/system
com.android.quicksearchbox,1687,u0_a34,7,,,,,/system/framework/core.jar
com.android.quicksearchbox,1687,u0_a34,8,,,,,/system/framework/core-junit.jar
com.android.quicksearchbox,1687,u0_a34,9,,,,,/dev/__properties__ (deleted)
com.android.quicksearchbox,1687,u0_a34,10,,,,,/dev/binder
com.android.quicksearchbox,1687,u0_a34,11,,,,,/system/framework/bouncycastle.jar
com.android.quicksearchbox,1687,u0_a34,12,,,,,/system/framework/ext.jar
com.android.quicksearchbox,1687,u0_a34,13,,,,,/system/framework/framework.jar
com.android.quicksearchbox,1687,u0_a34,14,,,,,/system/framework/framework2.jar
com.android.quicksearchbox,1687,u0_a34,15,,,,,/system/framework/android.policy.jar
com.android.quicksearchbox,1687,u0_a34,16,,,,,/system/framework/services.jar
com.android.quicksearchbox,1687,u0_a34,17,,,,,/system/framework/apache-xml.jar
com.android.quicksearchbox,1687,u0_a34,18,,,,,/system/framework/framework.jar
com.android.quicksearchbox,1687,u0_a34,19,,,,,/system/framework/framework-res.apk
com.android.quicksearchbox,1687,u0_a34,20,,,,,/system/etc/system_fonts.xml
com.android.quicksearchbox,1687,u0_a34,21,,,,,/system/etc/fallback_fonts.xml
com.android.quicksearchbox,1687,u0_a34,22,,,,,/system/framework/core.jar
com.android.quicksearchbox,1687,u0_a34,23,,,,,/dev/urandom
com.android.quicksearchbox,1687,u0_a34,24,,,,,pipe:[14307]
com.android.quicksearchbox,1687,u0_a34,25,,,,,/dev/cpuctl/apps/tasks
com.android.quicksearchbox,1687,u0_a34,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.quicksearchbox,1687,u0_a34,27,,,,,socket:[14301]
com.android.quicksearchbox,1687,u0_a34,28,,,,,pipe:[14302]
com.android.quicksearchbox,1687,u0_a34,29,,,,,pipe:[14302]
com.android.quicksearchbox,1687,u0_a34,30,,,,,pipe:[14307]
com.android.quicksearchbox,1687,u0_a34,31,,,,,anon_inode:[eventpoll]
com.android.quicksearchbox,1687,u0_a34,32,,,,,/dev/ashmem
com.android.quicksearchbox,1687,u0_a34,33,,,,,/dev/ashmem
com.android.quicksearchbox,1687,u0_a34,34,,,,,/system/app/QuickSearchBox.apk
com.android.quicksearchbox,1687,u0_a34,35,,,,,/system/app/QuickSearchBox.apk
com.android.quicksearchbox,1687,u0_a34,36,,,,,/system/app/QuickSearchBox.apk
com.android.quicksearchbox,1687,u0_a34,37,,,,,socket:[14332]
com.android.quicksearchbox,1687,u0_a34,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.quicksearchbox,1687,u0_a34,mem,,b3:1d,8192,8196,/system/bin/app_process
com.bel.android.dspmanager,1773,u0_a13,exe,,,,,/system/bin/app_process
com.bel.android.dspmanager,1773,u0_a13,0,,,,,/dev/null
com.bel.android.dspmanager,1773,u0_a13,1,,,,,/dev/null
com.bel.android.dspmanager,1773,u0_a13,2,,,,,/dev/null
com.bel.android.dspmanager,1773,u0_a13,3,,,,,/dev/log/main
com.bel.android.dspmanager,1773,u0_a13,4,,,,,/dev/log/radio
com.bel.android.dspmanager,1773,u0_a13,5,,,,,/dev/log/events
com.bel.android.dspmanager,1773,u0_a13,6,,,,,/dev/log/system
com.bel.android.dspmanager,1773,u0_a13,7,,,,,/system/framework/core.jar
com.bel.android.dspmanager,1773,u0_a13,8,,,,,/system/framework/core-junit.jar
com.bel.android.dspmanager,1773,u0_a13,9,,,,,/dev/__properties__ (deleted)
com.bel.android.dspmanager,1773,u0_a13,10,,,,,/dev/binder
com.bel.android.dspmanager,1773,u0_a13,11,,,,,/system/framework/bouncycastle.jar
com.bel.android.dspmanager,1773,u0_a13,12,,,,,/system/framework/ext.jar
com.bel.android.dspmanager,1773,u0_a13,13,,,,,/system/framework/framework.jar
com.bel.android.dspmanager,1773,u0_a13,14,,,,,/system/framework/framework2.jar
com.bel.android.dspmanager,1773,u0_a13,15,,,,,/system/framework/android.policy.jar
com.bel.android.dspmanager,1773,u0_a13,16,,,,,/system/framework/services.jar
com.bel.android.dspmanager,1773,u0_a13,17,,,,,/system/framework/apache-xml.jar
com.bel.android.dspmanager,1773,u0_a13,18,,,,,/system/framework/framework.jar
com.bel.android.dspmanager,1773,u0_a13,19,,,,,/system/framework/framework-res.apk
com.bel.android.dspmanager,1773,u0_a13,20,,,,,/system/etc/system_fonts.xml
com.bel.android.dspmanager,1773,u0_a13,21,,,,,/system/etc/fallback_fonts.xml
com.bel.android.dspmanager,1773,u0_a13,22,,,,,/system/framework/core.jar
com.bel.android.dspmanager,1773,u0_a13,23,,,,,/dev/urandom
com.bel.android.dspmanager,1773,u0_a13,24,,,,,pipe:[14907]
com.bel.android.dspmanager,1773,u0_a13,25,,,,,/dev/cpuctl/apps/tasks
com.bel.android.dspmanager,1773,u0_a13,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.bel.android.dspmanager,1773,u0_a13,27,,,,,socket:[14901]
com.bel.android.dspmanager,1773,u0_a13,28,,,,,pipe:[14902]
com.bel.android.dspmanager,1773,u0_a13,29,,,,,pipe:[14902]
com.bel.android.dspmanager,1773,u0_a13,30,,,,,pipe:[14907]
com.bel.android.dspmanager,1773,u0_a13,31,,,,,anon_inode:[eventpoll]
com.bel.android.dspmanager,1773,u0_a13,32,,,,,/dev/ashmem
com.bel.android.dspmanager,1773,u0_a13,33,,,,,/dev/ashmem
com.bel.android.dspmanager,1773,u0_a13,34,,,,,/system/app/DSPManager.apk
com.bel.android.dspmanager,1773,u0_a13,35,,,,,/system/app/DSPManager.apk
com.bel.android.dspmanager,1773,u0_a13,36,,,,,/system/app/DSPManager.apk
com.bel.android.dspmanager,1773,u0_a13,mem,,b3:1d,0,8196,/system/bin/app_process
com.bel.android.dspmanager,1773,u0_a13,mem,,b3:1d,8192,8196,/system/bin/app_process
sh,1806,shell,exe,,,,,/system/bin/mksh
sh,1806,shell,0,,,,,/dev/pts/1
sh,1806,shell,1,,,,,/dev/pts/1
sh,1806,shell,2,,,,,/dev/pts/1
sh,1806,shell,9,,,,,/dev/__properties__ (deleted)
sh,1806,shell,24,,,,,/dev/tty
sh,1806,shell,mem,,b3:1d,0,8253,/system/bin/mksh
sh,1806,shell,mem,,b3:1d,147456,8253,/system/bin/mksh
sh,1811,root,exe,,,,,/system/bin/mksh
sh,1811,root,0,,,,,/dev/pts/1
sh,1811,root,1,,,,,/data/local/tmp/lsof.txt
sh,1811,root,2,,,,,/dev/pts/1
sh,1811,root,3,,,,,/dev/log/main
sh,1811,root,4,,,,,/dev/log/radio
sh,1811,root,5,,,,,/dev/log/events
sh,1811,root,6,,,,,/dev/log/system
sh,1811,root,9,,,,,/dev/__properties__ (deleted)
sh,1811,root,24,,,,,/dev/tty
sh,1811,root,25,,,,,/dev/pts/1
sh,1811,root,mem,,b3:1d,0,8253,/system/bin/mksh
sh,1811,root,mem,,b3:1d,147456,8253,/system/bin/mksh
lsof,1824,root,exe,,,,,/system/bin/toolbox
lsof,1824,root,0,,,,,/dev/pts/1
lsof,1824,root,1,,,,,/data/local/tmp/lsof.txt
lsof,1824,root,2,,,,,/dev/pts/1
lsof,1824,root,3,,,,,/dev/log/main
lsof,1824,root,4,,,,,/dev/log/radio
lsof,1824,root,5,,,,,/dev/log/events
lsof,1824,root,6,,,,,/dev/log/system
lsof,1824,root,7,,,,,/proc
lsof,1824,root,8,,,,,/proc/1824/fd
lsof,1824,root,9,,,,,/dev/__properties__ (deleted)
lsof,1824,root,mem,,b3:1d,0,8309,/system/bin/toolbox
lsof,1824,root,mem,,b3:1d,90112,8309,/system/bin/toolbox
